id,Temperature,Humidity,Wind_Speed,Cloud_Cover,Pressure
0,23.72033759818312,89.59264065174611,7.335604391040214,50.50169383291316,1032.378758690279
1,27.879734159310487,46.48970403534824,5.952483593282764,4.990052927536981,992.6141895121405
2,25.06908440179109,83.07284289257146,1.3719918180799209,14.855783939243429,1007.2316201172738
3,23.622079574922424,74.36775792086564,7.050550632784658,67.25528206034686,982.6320127095368
4,20.591369983472617,96.85882241307948,4.6439209259534975,47.67644427890656,980.8251417426508
5,26.147352826666403,48.21726041042326,15.258546760433369,59.76627863227763,1049.738751014439
6,20.93968028156732,40.79944443606025,2.2325659971252265,45.82750842102168,1014.1737660638806
7,32.29432501955199,51.848471069719,2.873620839084101,92.5514972525134,1006.0417334780344
8,34.09156901252573,48.05711447385431,5.570206017562278,82.52487276907972,993.7320466194784
9,19.58603797064444,82.9782932331459,5.760536586706103,98.0144498972855,1036.5034571561982
10,29.79312595206661,81.31765126927587,16.92609873392226,93.92329417135517,1029.4026903671104
11,23.22237299382261,76.87794305987336,15.825673129009743,72.86978986682412,980.1089338550744
12,24.201114027348307,45.14653801209415,11.572712664104507,5.25304210213815,1033.9858671128163
13,33.139915957316525,90.32647652073628,5.771773577200932,99.91017766569732,987.8037921605496
14,11.775901454947174,96.96000891012494,6.377567064219846,47.33186956586549,1046.4042876128824
15,12.178232492538518,67.21240726760512,11.844365499652891,6.099703563643343,1003.2915258768854
16,10.505459936008142,75.45609114405701,14.79733117529648,99.14233105026427,1011.5771942728558
17,30.81549613869845,65.04844693143934,7.681961102168988,57.03767176214433,980.3486633971628
18,29.453918773746263,49.84904005718227,10.191240572887503,45.90040227489703,1037.707488191113
19,31.75030370617048,50.03033227976229,17.76066273065388,1.978943083306328,1001.5717777961166
20,34.4654585558191,51.93943659144392,12.995817134168616,42.84011694565088,1018.9512813318612
21,29.97896410541809,43.359500291490775,10.711002640838,18.32707471881192,1044.8620557941772
22,21.5369840563233,93.13465428405225,1.4244492228378247,71.89489921540743,990.9355668250896
23,29.513229407161383,90.087869383268,3.5203042355582204,0.7866902523575692,1040.7130729051646
24,12.956860646723332,62.31475529231857,4.019831676312466,53.30356805066168,1015.0167251589788
25,25.99802553318809,55.70759887921193,12.462965849045894,4.371621836509809,1044.7119321839634
26,13.58383218522616,95.73548495829692,2.1622550340910007,71.48299959022737,1037.56485351305
27,33.6167229262396,45.56614284629671,0.5798973996325296,95.30194928093334,1011.0086021461362
28,23.04620804375179,68.74793716267612,7.207011153037306,4.332054824784537,986.209823950032
29,20.36654849976309,33.814870887951386,14.377183570176154,10.30841611668406,982.1138218417418
30,16.613890302615673,43.38415379122143,13.864987086041188,51.55929737435348,1041.1961566883854
31,29.355842235855416,72.28188533516568,15.853407039007784,98.24621044111832,1013.1999442220858
32,21.40375830541372,76.35285569909188,13.92496512538619,41.14567308107999,1026.458643554943
33,24.21084872171621,70.66970730712677,12.26571157202924,61.55729545542656,1041.7153889946196
